,answers
877,"Part 1: The alarm company will probably recover $100,000, because that was the original agreed price.

Part 2:
- The contract between the builder and the alarm company was for $100,000, which was accepted by the builder.
- The alarm company's increased costs due to the supplier's failure do not alter the original contract terms.
- The builder did not agree to any price increase, so the original contract price stands.
- The unforeseen supplier issue does not legally justify a price increase in this context.

Part 3:  
G"
878,"Part 1: The diameter of the connecting bar should be 1.036 inches.

Part 2:
- Calculate the required cross-sectional area using the compressive load and factor of safety.
- Use the formula for the area of a circle to find the diameter.
- Ensure the calculated diameter meets the safety requirements with the given factor of safety.
- Verify the diameter is sufficient to prevent buckling under the given load and length.

B"
879,"Part 1: The point of profit maximization is when quantity is 140 and price is 8, and with a $1/unit tax, the quantity is 130 and price is 7.36.

Part 2:
- The profit maximization occurs where marginal cost equals marginal revenue.
- The demand function and cost function are used to derive these conditions.
- The imposition of a $1/unit tax shifts the marginal cost curve upward.
- The new equilibrium with the tax results in a lower quantity and adjusted price.

Part 3:
A"
880,"Part 1: The light will come to a focus 7.91 cm behind the third lens.  
Part 2:  
- The first lens with a positive focal length converges the parallel light.  
- The second lens with a negative focal length diverges the light.  
- The third lens with a positive focal length converges the light again.  
- Calculating the effective focal length and using the lens formula gives the final focus distance.  
Part 3: B"
881,"Part 1: Disclose the departure from generally accepted accounting principles in a separate paragraph.

Part 2:
- The accountant is aware of a material departure from generally accepted accounting principles.
- The standard review report needs modification due to this departure.
- Disclosing the issue in a separate paragraph is appropriate when management does not correct the issue.
- This approach informs users of the financial statements about the specific departure.

Part 3: C"
882,"Part 1: The de Broglie wavelength of the electron is approximately 1.226 Å.

Part 2:
- The de Broglie wavelength is calculated using the formula λ = h/p, where h is Planck's constant and p is the momentum.
- The momentum p can be derived from the kinetic energy using the relation p = sqrt(2mE), where m is the mass and E is the kinetic energy.
- Substituting the given values and constants into the formula, the calculated wavelength is approximately 1.226 Å.

Part 3: G"
883,"Part 1: The capacitance will be doubled.  
Part 2:  
- Capacitance is directly proportional to the length of the cable.  
- Doubling the length of the cable results in doubling the capacitance.  
- The relationship between length and capacitance is linear.  
Part 3:  
D"
884,"Part 1: GDP in 2005 is higher by the retail value of the computers.  
Part 2:  
- GDP includes the value of goods produced within a country in a given year, regardless of whether they are sold.  
- The production of the computers adds to the GDP in the year they are produced.  
- The retail value of the computers is counted in the GDP for 2005.  
Part 3: G"
885,"Part 1: The electric displacement current through a surface is proportional to the rate of change of the electric flux through the surface.

Part 2:
- The concept of displacement current is introduced in Maxwell's equations to account for the changing electric field in a capacitor.
- It is specifically related to the change in electric flux, not magnetic flux or electric current.
- This concept helps to maintain the continuity of current in circuits with capacitors.
- The displacement current is crucial for explaining electromagnetic wave propagation.

Part 3: E"
886,"Part 1: Paul Anka wrote the lyrics of 'My Way'.  
Part 2:  
- The song 'My Way' was popularized by Frank Sinatra, but he did not write the lyrics.  
- Paul Anka adapted the lyrics from a French song called ""Comme d'habitude"".  
- Anka's version became one of Sinatra's signature songs.  
Part 3: D"
887,"Part 1: The limit of the expected number of white squares remaining divided by N is approximately 0.36787944.

Part 2:
- The process involves randomly choosing a white square and then randomly choosing one of its neighbors to turn black.
- This is a probabilistic process that resembles a random walk or diffusion process.
- The expected number of white squares remaining is related to the probability that a random walk returns to its starting point.
- The limit is related to the exponential decay function, which is approximately 0.36787944.

Part 3:
C"
888,"Part 1: The issue was the debate over states' rights.

Part 2:
- The passage discusses the division of power between the General and State Governments.
- It emphasizes the States' right to judge infractions of their powers, a key aspect of states' rights.
- The text argues against a consolidated government with unlimited powers, which aligns with states' rights concerns.
- John C. Calhoun was a prominent advocate for states' rights, particularly in the context of the Nullification Crisis.

Part 3:  
C"
